sessionID,page_name,customerID,ageCategory,gender,date,qtheme,qsubtheme,qtopic
45229314,mijn_berichten,2217162, 30-39, M, 2016-01-20, 25658, 26901, 25420
15596034,taken,1568475, 40-49, M, 2015-08-31, 41, 15159, 11672
7904796,wijziging_doorgeven,1475769, 50-65, M, 2015-11-02, 41, 28369, 28610
9107447,mijn_online_trainingen,2106297, 50-65, V, 2015-11-03, 41, 28378, 5564
9107447,mijn_online_trainingen,2106297, 50-65, V, 2015-11-03, 41, 28378, 5564
21537590,inschrijven,2054670, 50-65, V, 2015-08-20, 41, 1265, 5816
4999501,mijn_online_trainingen,2091152, 50-65, V, 2015-11-03, 41, 28379, 28946
16672210,taken,2093269, 40-49, M, 2015-11-03, 41, 28379, 28946
6156546,taken,1431140, 40-49, V, 2015-07-21, 41, 20312, 11665
21297692,mijn_online_trainingen,1340896, 30-39, V, 2015-11-02, 41, 1265, 5816
24195520,mijn_bewijs_van_inschrijving,2039418, 18-29, V, 2015-09-02, 41, 28379, 28452
9107447,mijn_online_trainingen,2106297, 50-65, V, 2015-11-03, 41, 28378, 25959
9107447,mijn_online_trainingen,2106297, 50-65, V, 2015-11-03, 41, 28378, 25959
22982736,home,2011498, 18-29, M, 2015-11-03, 23116, 20582, 19117
22982736,home,2011498, 18-29, M, 2015-11-03, 23116, 20582, 19117
22982736,home,2011498, 18-29, M, 2015-11-03, 23116, 20582, 19117
14001865,mijn_werkmap,2133944, 40-49, V, 2015-11-01, 41, 28379, 29089
30891828,taken,495749, 40-49, V, 2015-09-01, 41, 28379, 28947
30891828,taken,495749, 40-49, V, 2015-09-01, 41, 28379, 28947
15628756,taken,255727, 30-39, V, 2015-09-01, 41, 28379, 28825
17106060,mijn_berichten,1725213, 50-65, V, 2015-11-02, 41, 28379, 28828
9932259,mijn_cv,2067723, 50-65, V, 2015-11-01, 41, 28379, 29014
9932259,mijn_cv,2067723, 50-65, V, 2015-11-01, 41, 28379, 29014
9932259,mijn_cv,2067723, 50-65, V, 2015-11-01, 41, 28379, 29014
9932259,mijn_cv,2067723, 50-65, V, 2015-11-01, 41, 28379, 29014
9932259,mijn_cv,2067723, 50-65, V, 2015-11-01, 41, 28379, 29014
9932259,mijn_cv,2067723, 50-65, V, 2015-11-01, 41, 28379, 29014
22982736,home,2011498, 18-29, M, 2015-11-03, 41, 26748, 26748
22982736,home,2011498, 18-29, M, 2015-11-03, 41, 26748, 26748
22982736,home,2011498, 18-29, M, 2015-11-03, 41, 26748, 26748
4395150,foutopgetreden.html,2076546, 50-65, M, 2015-11-03, 41, 28379, 28895
22499385,mijn_bewijs_van_inschrijving,2136111, 50-65, M, 2015-11-03, 41, 11479, 26282
24437047,mijn_bewijs_van_inschrijving,1337628, 18-29, V, 2015-11-02, 41, 28379, 28895
27422834,mijn_berichten,1613303, 50-65, M, 2015-11-02, 41, 28370, 22167
19088853,foutopgetreden.html,658266, 50-65, M, 2015-11-04, 41, 28380, 28484
15858797,taken,677079, 18-29, V, 2015-11-03, 41, 28379, 28895
11058661,mijn_online_trainingen,2065912, 40-49, V, 2015-11-03, 25658, 25445, 25466
22488374,mijn_bewijs_van_inschrijving,2042765, 30-39, V, 2015-11-02, 41, 1229, 11297
1553345,taken,1600761, 50-65, M, 2015-11-03, 41, 28379, 29086
1553345,taken,1600761, 50-65, M, 2015-11-03, 41, 28379, 29086
21297692,mijn_online_trainingen,1340896, 30-39, V, 2015-11-02, 41, 1265, 5825
28833274,taken,2072122, 30-39, M, 2015-11-02, 41, 28379, 28444
7904796,wijziging_doorgeven,1475769, 50-65, M, 2015-11-02, 41, 26784, 26784
18991597,wijziging_doorgeven,1311616, 30-39, M, 2015-11-02, 41, 28378, 28477
22499385,mijn_bewijs_van_inschrijving,2136111, 50-65, M, 2015-11-03, 41, 26784, 26784
11405939,mijn_online_trainingen,2035866, 50-65, M, 2015-11-04, 41, 20312, 11665
4886552,mijn_tips,2055495, 18-29, V, 2015-11-04, 41, 28378, 5564
4623006,mijn_werkmap,2020434, 30-39, V, 2015-11-02, 41, 28379, 28946
17106060,mijn_berichten,1725213, 50-65, V, 2015-11-02, 41, 28379, 29056
2888121,inschrijven,2141557, 50-65, M, 2015-11-02, 41, 11479, 26282
4427472,mijn_berichten,2006550, 30-39, V, 2015-07-24, 41, 28379, 28452
28191178,inschrijven,2098998, 18-29, V, 2015-11-01, 41, 28379, 28852
22488374,mijn_bewijs_van_inschrijving,2042765, 30-39, V, 2015-11-02, 41, 20314, 28238
7132793,home,2033716, 50-65, V, 2015-11-01, 41, 28379, 28945
22967721,mijn_werkmap,1617279, 50-65, M, 2015-11-03, 41, 28379, 28974
30825423,mijn_berichten,2044878, 50-65, M, 2015-11-02, 41, 28379, 28974
21297692,mijn_online_trainingen,1340896, 30-39, V, 2015-11-02, 41, 10217, 25962
2764247,wijziging_doorgeven,2016959, 50-65, V, 2015-11-02, 41, 28379, 29081
19554236,mijn_online_trainingen,2096575, 40-49, V, 2015-11-03, 41, 28369, 28548
10806617,mijn_berichten,893012, 40-49, M, 2015-11-03, 41, 28369, 28548
20459080,taken,2028579, 18-29, V, 2015-07-22, 41, 10217, 25962
21537590,inschrijven,2054670, 50-65, V, 2015-08-20, 41, 10217, 25962
20734348,mijn_online_trainingen,2014537, 30-39, V, 2015-07-23, 41, 28379, 28518
20734348,mijn_online_trainingen,2014537, 30-39, V, 2015-07-15, 41, 28379, 28448
17487203,inschrijven,2093882, 18-29, M, 2015-11-02, 41, 28377, 28503
30111835,mijn_bewijs_van_inschrijving,1600831, 50-65, M, 2015-11-02, 41, 28379, 29015
28191178,inschrijven,2098998, 18-29, V, 2015-11-01, 41, 28379, 29015
22488374,mijn_bewijs_van_inschrijving,2042765, 30-39, V, 2015-11-02, 41, 28380, 28898
8811176,taken,2029171, 40-49, M, 2015-11-04, 41, 20312, 28705
1501273,mijn_berichten,2041889, 30-39, V, 2015-11-02, 41, 20312, 28705
27350126,mijn_werkmap,2097690, 18-29, V, 2015-11-02, 41, 20312, 28705
27350126,mijn_werkmap,2097690, 18-29, V, 2015-11-02, 41, 20312, 28705
10246442,home,1998597, 50-65, M, 2015-07-23, 41, 1229, 13552
23599283,inschrijven,2031383, 40-49, M, 2015-07-24, 41, 28380, 10567
25343245,foutopgetreden.html,2016379, 30-39, V, 2015-07-28, 41, 20763, 23092
25343245,foutopgetreden.html,2016379, 30-39, V, 2015-07-28, 41, 20763, 23092
19088853,foutopgetreden.html,658266, 50-65, M, 2015-08-20, 41, 28379, 28946
18978934,mijn_bewijs_van_inschrijving,1791993, 40-49, V, 2015-08-04, 41, 28377, 28503
16672210,taken,2093269, 40-49, M, 2015-11-03, 41, 28380, 10567
53431,mijn_tips,1170218, 40-49, M, 2015-11-04, 41, 28380, 28898
19088853,foutopgetreden.html,658266, 50-65, M, 2015-08-20, 41, 28377, 28503
28997955,mijn_berichten,1759685, 40-49, M, 2015-08-28, 41, 28377, 28503
14233473,taken,1970062, 40-49, V, 2015-08-31, 41, 28379, 28946
2888121,inschrijven,2141557, 50-65, M, 2015-11-02, 41, 28378, 5564
20734348,mijn_online_trainingen,2014537, 30-39, V, 2015-07-15, 41, 28378, 5564
1237790,mijn_online_trainingen,2022292, 18-29, V, 2015-07-24, 41, 22992, 24762
28997955,mijn_berichten,1759685, 40-49, M, 2015-08-28, 41, 28379, 28452
20793095,taken,1649471, 50-65, M, 2015-11-05, 41, 28381, 28219
24084556,timeout.htm,2101864, 18-29, V, 2015-11-02, 41, 28380, 10795
11635411,mijn_online_trainingen,2012892, 50-65, M, 2015-11-04, 41, 28379, 28895
24195520,mijn_bewijs_van_inschrijving,2039418, 18-29, V, 2015-08-04, 41, 9838, 6132
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2015-08-31, 41, 11479, 26282
18317164,mijn_online_trainingen,2075116, 50-65, M, 2016-02-29, 25658, 25382, 26966
10806617,mijn_berichten,893012, 40-49, M, 2015-10-29, 41, 28353, 28319
8498936,mijn_bewijs_van_inschrijving,2076648, 30-39, V, 2015-11-04, 41, 28377, 28704
8904447,mijn_berichten,373837, 50-65, M, 2015-11-04, 41, 9838, 11121
1383395,taken,928791, 30-39, M, 2015-10-29, 41, 28377, 28503
10821369,mijn_werkmap,2102271, 40-49, M, 2015-11-03, 41, 28379, 28946
8498936,mijn_bewijs_van_inschrijving,2076648, 30-39, V, 2015-10-23, 41, 28377, 28503
26347652,mijn_berichten,2052443, 40-49, M, 2015-10-28, 41, 20312, 28705
18978934,mijn_bewijs_van_inschrijving,1791993, 40-49, V, 2015-08-04, 41, 28369, 28610
12831709,taken,1617099, 50-65, M, 2015-07-24, 41, 28368, 28338
30891828,taken,495749, 40-49, V, 2015-07-21, 41, 28378, 5564
30891828,taken,495749, 40-49, V, 2015-07-21, 41, 28378, 5564
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2015-08-31, 25659, 28949, 28961
1118513,home,2057911, 30-39, V, 2015-11-02, 41, 28379, 29014
29835171,mijn_online_trainingen,78574, 50-65, V, 2015-10-14, 41, 1261, 5801
22765896,wijziging_doorgeven,1755295, 50-65, M, 2015-11-05, 41, 28379, 28947
9107447,mijn_online_trainingen,2106297, 50-65, V, 2015-11-03, 41, 28861, 5790
9107447,mijn_online_trainingen,2106297, 50-65, V, 2015-11-03, 41, 28861, 5790
19753569,wijziging_doorgeven,2127977, 50-65, M, 2015-11-13, 31, 9492, 9504
19753569,mijn_online_trainingen,2127977, 50-65, M, 2015-11-13, 31, 9492, 9504
1957278,inschrijven,2066133, 50-65, V, 2015-08-28, 41, 26748, 26748
2888121,inschrijven,2141557, 50-65, M, 2015-11-02, 41, 28353, 28305
2888121,inschrijven,2141557, 50-65, M, 2015-11-05, 41, 11479, 26282
19546963,taken,866770, 40-49, M, 2015-11-05, 41, 28370, 22167
21416617,mijn_online_trainingen,2030930, 50-65, V, 2015-10-15, 41, 28370, 22167
19088853,foutopgetreden.html,658266, 50-65, M, 2015-11-04, 41, 29008, 29009
20734348,mijn_online_trainingen,2014537, 30-39, V, 2015-07-23, 41, 28379, 28521
45229314,mijn_berichten,2217162, 30-39, M, 2016-01-20, 25658, 25445, 25842
23608797,mijn_online_trainingen,2110505, 50-65, M, 2015-11-03, 41, 28379, 28521
21118113,mijn_berichten,2035401, 50-65, M, 2015-11-02, 41, 28379, 28521
6791971,mijn_online_trainingen,2046394, 50-65, V, 2015-10-29, 41, 20312, 28705
12092800,taken,1591940, 50-65, M, 2015-11-05, 41, 15159, 11672
27676693,foutopgetreden.html,2004860, 50-65, M, 2015-07-28, 41, 28379, 28452
22605680,wijziging_doorgeven,880362, 50-65, V, 2015-10-15, 41, 26814, 28124
22785568,wijziging_doorgeven,2066596, 50-65, M, 2015-10-16, 41, 28370, 14527
34098601,mijn_online_trainingen,2131771, 18-29, M, 2016-02-01, 25658, 25482, 25484
22605680,wijziging_doorgeven,880362, 50-65, V, 2015-10-15, 41, 28369, 28548
23599283,inschrijven,2031383, 40-49, M, 2015-07-24, 41, 28379, 28518
17323198,mijn_bewijs_van_inschrijving,2095171, 40-49, M, 2015-11-02, 41, 28369, 28548
29277270,wijziging_doorgeven,2085642, 18-29, V, 2015-11-02, 41, 28379, 29081
7828891,mijn_online_trainingen,198450, 18-29, M, 2015-07-20, 41, 10217, 25962
30863256,taken,2039407, 40-49, V, 2015-11-05, 41, 28370, 28460
24195520,mijn_bewijs_van_inschrijving,2039418, 18-29, V, 2015-08-04, 41, 10217, 25962
8498936,mijn_bewijs_van_inschrijving,2076648, 30-39, V, 2015-10-23, 41, 28861, 26613
30863256,taken,2039407, 40-49, V, 2015-11-05, 31, 9492, 9504
3122498,mijn_online_trainingen,519658, 18-29, M, 2015-11-03, 41, 28381, 28496
17551703,inschrijven,2082601, 50-65, V, 2015-11-04, 41, 28379, 28974
7091940,mijn_online_trainingen,2093475, 40-49, M, 2015-10-22, 23066, 26241, 7094
1501273,mijn_berichten,2041889, 30-39, V, 2015-11-05, 41, 28381, 28496
30611742,inschrijven,807057, 30-39, M, 2015-11-05, 41, 28379, 28521
8927541,inschrijven,2053012, 40-49, M, 2015-11-05, 41, 28379, 28452
1957278,inschrijven,2066133, 50-65, V, 2015-08-28, 41, 20315, 23343
29994710,taken,648583, 30-39, V, 2015-07-28, 41, 26784, 26784
7132793,home,2033716, 50-65, V, 2015-09-02, 41, 28379, 28974
7132793,home,2033716, 50-65, V, 2015-09-02, 41, 9838, 11121
3299470,mijn_werkmap,2065173, 50-65, V, 2015-11-02, 41, 1783, 27353
22765896,wijziging_doorgeven,1755295, 50-65, M, 2015-11-05, 41, 28379, 28448
4886552,mijn_tips,2055495, 18-29, V, 2015-11-04, 41, 10217, 25962
410380,taken,2098481, 40-49, M, 2015-11-10, 41, 28369, 28548
11352547,taken,220700, 18-29, M, 2015-11-13, 41, 28378, 29082
22146127,taken,1768829, 18-29, V, 2015-11-05, 41, 28379, 28946
4526787,mijn_online_trainingen,2129285, 18-29, M, 2015-11-04, 41, 20763, 23092
18725121,mijn_online_trainingen,2071556, 40-49, V, 2015-11-02, 41, 20763, 23092
30863256,taken,2039407, 40-49, V, 2015-11-05, 41, 22992, 11121
9336031,taken,2041431, 30-39, V, 2015-10-30, 41, 20312, 11665
10584994,mijn_berichten,2057844, 40-49, V, 2015-11-02, 41, 28861, 7790
21118113,mijn_berichten,2035401, 50-65, M, 2015-11-09, 41, 28377, 28503
4999501,mijn_online_trainingen,2091152, 50-65, V, 2015-11-05, 41, 22992, 24762
1511672,mijn_bewijs_van_inschrijving,2006143, 50-65, V, 2015-11-11, 41, 28377, 28503
1511672,mijn_berichten,2006143, 50-65, V, 2015-11-11, 41, 28377, 28503
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2015-08-21, 41, 22992, 24762
15143161,taken,2055931, 40-49, V, 2015-10-21, 41, 11130, 28485
22217855,mijn_berichten,2031366, 40-49, V, 2015-11-09, 41, 28861, 28896
28693087,home,2041824, 18-29, M, 2015-11-13, 41, 1229, 13552
11058661,mijn_online_trainingen,2065912, 40-49, V, 2015-11-05, 25658, 25666, 25667
30685234,inschrijven,2055066, 50-65, V, 2015-11-09, 41, 20312, 28705
30685234,inschrijven,2055066, 50-65, V, 2015-11-09, 41, 20312, 28705
16672210,taken,2093269, 40-49, M, 2015-11-05, 23066, 20323, 7095
4752535,inschrijven,2140620, 30-39, V, 2015-11-05, 41, 22992, 24762
22713525,mijn_online_trainingen,377916, 30-39, V, 2015-10-16, 41, 28380, 28898
29742305,mijn_online_trainingen,2042265, 50-65, V, 2015-11-11, 41, 28377, 28503
22676902,mijn_cv,2091752, 50-65, M, 2015-11-13, 41, 11479, 23943
32521882,mijn_berichten,1221706, 40-49, V, 2015-11-13, 41, 28377, 28503
30037148,mijn_online_trainingen,102663, 50-65, V, 2015-11-09, 41, 28379, 28985
3034025,mijn_online_trainingen,2058077, 18-29, V, 2015-11-05, 41, 20312, 26680
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2015-08-31, 41, 28861, 23343
3646141,taken,2106779, 18-29, M, 2015-11-02, 41, 28379, 28895
8715100,taken,407232, 40-49, M, 2015-11-05, 41, 28379, 28895
17855225,taken,907404, 50-65, M, 2015-11-09, 41, 11479, 13870
4464504,taken,2092512, 18-29, V, 2015-11-11, 41, 22992, 9321
1501273,mijn_berichten,2041889, 30-39, V, 2015-11-05, 41, 28861, 8908
20834432,inschrijven,1873301, 30-39, M, 2015-08-04, 41, 28378, 11132
4006257,taken,2075075, 50-65, V, 2015-11-04, 41, 28379, 28974
24532460,wijziging_doorgeven,2102064, 18-29, V, 2015-11-09, 41, 28379, 28974
20459080,taken,2028579, 18-29, V, 2015-07-22, 41, 20315, 5790
4647216,taken,1746653, 50-65, M, 2015-11-05, 41, 28379, 28829
16672210,taken,2093269, 40-49, M, 2015-11-05, 23066, 26242, 24056
14314489,mijn_online_trainingen,2095227, 30-39, V, 2015-11-03, 41, 28381, 28496
8927541,inschrijven,2053012, 40-49, M, 2015-11-05, 41, 28379, 28521
16247626,foutopgetreden.html,807587, 40-49, M, 2015-09-02, 41, 28379, 28521
16247626,foutopgetreden.html,807587, 40-49, M, 2015-09-02, 41, 28379, 28974
26251978,mijn_online_trainingen,2050997, 40-49, V, 2015-07-23, 41, 28369, 28548
10144747,mijn_bewijs_van_inschrijving,2028072, 40-49, M, 2015-08-31, 41, 10217, 25962
7132793,home,2033716, 50-65, V, 2015-09-02, 41, 11476, 20429
17404876,mijn_online_trainingen,2083257, 50-65, M, 2015-11-02, 41, 28379, 28444
4752535,inschrijven,2140620, 30-39, V, 2015-11-05, 41, 20320, 5737
28688112,mijn_online_trainingen,1173883, 18-29, M, 2015-10-14, 41, 28378, 28474
3121844,wijziging_doorgeven,1612935, 50-65, M, 2015-07-17, 41, 11480, 11536
1237790,mijn_online_trainingen,2022292, 18-29, V, 2015-07-24, 41, 28379, 28452
10144747,mijn_bewijs_van_inschrijving,2028072, 40-49, M, 2015-08-31, 41, 28377, 28704
10144747,mijn_bewijs_van_inschrijving,2028072, 40-49, M, 2015-08-31, 41, 28379, 28452
32362733,inschrijven,41975, 50-65, M, 2015-11-10, 41, 28378, 25959
16754112,mijn_online_trainingen,1684766, 50-65, M, 2015-11-05, 41, 1275, 27290
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2015-08-21, 41, 28379, 28452
23063206,mijn_bewijs_van_inschrijving,2031939, 40-49, M, 2015-08-21, 41, 28377, 28704
10416746,mijn_berichten,2032533, 40-49, V, 2015-11-05, 41, 28377, 10585
7564605,foutopgetreden.html,2109308, 40-49, M, 2015-11-09, 41, 28379, 28452
21537590,inschrijven,2054670, 50-65, V, 2015-11-09, 41, 1206, 10567
25219636,wijziging_doorgeven,1491221, 50-65, M, 2015-11-05, 41, 28379, 28452
25219636,wajong,1491221, 50-65, M, 2015-11-05, 41, 28379, 28452
26824978,mijn_berichten,2095473, 50-65, M, 2015-10-22, 41, 20319, 9321
33426666,inschrijven,2144973, 30-39, M, 2015-11-13, 41, 28369, 28548
27996663,taken,2069520, 30-39, M, 2015-11-02, 41, 28379, 28895
9076926,mijn_werkmap,577233, 40-49, V, 2015-11-05, 41, 28379, 28895
24923146,mijn_online_trainingen,2020186, 50-65, M, 2015-11-10, 41, 15159, 10585
38474412,wijziging_doorgeven,2028661, 50-65, V, 2016-01-25, 25658, 25382, 26966
28693087,home,2041824, 18-29, M, 2015-11-13, 41, 28381, 28219
4647216,taken,1746653, 50-65, M, 2015-11-05, 41, 28379, 28825
32554158,mijn_online_trainingen,2140113, 18-29, M, 2015-11-13, 41, 20319, 23743
30111835,mijn_bewijs_van_inschrijving,1600831, 50-65, M, 2015-11-05, 41, 28379, 28947
4906279,inschrijven,1205494, 30-39, M, 2015-11-09, 41, 11479, 20853
4906279,inschrijven,1205494, 30-39, M, 2015-11-09, 41, 11479, 20853
4906279,inschrijven,1205494, 30-39, M, 2015-11-09, 41, 11479, 20853
8927541,inschrijven,2053012, 40-49, M, 2015-11-05, 41, 28379, 28521
1569861,mijn_online_trainingen,2040544, 50-65, V, 2015-10-27, 41, 20312, 6812
10065615,mijn_werkmap,2082568, 40-49, M, 2015-11-04, 41, 28379, 28521
10065615,mijn_werkmap,2082568, 40-49, M, 2015-11-04, 41, 28379, 28521
7564605,foutopgetreden.html,2109308, 40-49, M, 2015-11-09, 31, -1, -1
23608797,mijn_online_trainingen,2110505, 50-65, M, 2015-10-21, 41, 20319, 29107
9735279,inschrijven,2071316, 40-49, V, 2015-11-09, 41, 20319, 23743
22263710,mijn_online_trainingen,2060674, 50-65, V, 2015-11-13, 41, 20312, 29235
4886552,mijn_tips,2055495, 18-29, V, 2015-11-04, 41, 29008, 29009
22217855,mijn_berichten,2031366, 40-49, V, 2015-11-09, 41, 20312, 24387
8904447,mijn_berichten,373837, 50-65, M, 2015-11-04, 41, 28379, 28945
18991597,wijziging_doorgeven,1311616, 30-39, M, 2015-11-09, 41, 1275, 10091
4999501,mijn_online_trainingen,2091152, 50-65, V, 2015-11-10, 41, 22992, 24762
2057235,mijn_online_trainingen,2108746, 18-29, V, 2015-11-04, 41, 28377, 28503
4906279,inschrijven,1205494, 30-39, M, 2015-11-09, 25658, 25382, 25414
4906279,inschrijven,1205494, 30-39, M, 2015-11-09, 25658, 25382, 25414
4906279,inschrijven,1205494, 30-39, M, 2015-11-09, 25658, 25382, 25414
4637127,home,187055, 50-65, M, 2015-11-09, 41, 20312, 28705
14143796,taken,1928524, 40-49, M, 2015-11-09, 41, 28378, 28477
1569861,mijn_online_trainingen,2040544, 50-65, V, 2015-10-27, 41, 28861, 28896
33020697,mijn_online_trainingen,2031522, 18-29, V, 2015-11-17, 41, 28377, 28503
24320893,home,2139471, 50-65, M, 2015-11-11, 41, 11479, 23522
1632239,taken,943429, 18-29, V, 2015-11-11, 41, 28379, 29086
22263710,mijn_online_trainingen,2060674, 50-65, V, 2015-11-12, 41, 11476, 26270
14143796,taken,1928524, 40-49, M, 2015-11-09, 41, 28379, 28985
22785568,wijziging_doorgeven,2066596, 50-65, M, 2015-10-16, 41, 28379, 28947
29835171,mijn_online_trainingen,78574, 50-65, V, 2015-10-30, 31, 1097, 10035
17102951,foutopgetreden.html,2044609, 18-29, M, 2015-11-09, 41, 28377, 28503
7904796,wijziging_doorgeven,1475769, 50-65, M, 2015-11-05, 41, 28379, 28452
12361266,taken,2080365, 18-29, V, 2015-11-10, 41, 28377, 28503
23608797,mijn_online_trainingen,2110505, 50-65, M, 2015-11-12, 41, 28377, 28503
1118513,home,2057911, 30-39, V, 2015-11-10, 41, 28861, 28896
24923146,mijn_online_trainingen,2020186, 50-65, M, 2015-11-10, 41, 28377, 10585
10567962,mijn_online_trainingen,2036127, 50-65, M, 2015-11-19, 41, 28861, 28864
15751521,inschrijven,2017926, 40-49, V, 2015-11-17, 41, 28379, 28452
1957278,inschrijven,2066133, 50-65, V, 2015-08-28, 41, 11448, 23080
31373505,mijn_bewijs_van_inschrijving,2132421, 40-49, V, 2015-11-12, 41, 28369, 23476
2888121,inschrijven,2141557, 50-65, M, 2015-11-05, 41, 11479, 23522
2888121,inschrijven,2141557, 50-65, M, 2015-11-11, 41, 1245, 5708
2888121,inschrijven,2141557, 50-65, M, 2015-11-05, 41, 28379, 28452
4464504,taken,2092512, 18-29, V, 2015-11-11, 41, 28377, 28704
15531124,mijn_online_trainingen,2060292, 40-49, M, 2015-11-05, 41, 28377, 28503
8811176,taken,2029171, 40-49, M, 2015-11-18, 41, 28353, 28304
30533192,mijn_online_trainingen,2055065, 50-65, V, 2015-11-11, 41, 15159, 11672
8498936,mijn_bewijs_van_inschrijving,2076648, 30-39, V, 2015-11-09, 41, 28377, 28503
2888121,inschrijven,2141557, 50-65, M, 2015-11-11, 41, 1245, 5708
19432150,taken,1610545, 50-65, M, 2015-11-10, 41, 22992, 24762
18690568,mijn_tips,2080090, 40-49, M, 2015-11-09, 31, 9101, 13218
4886552,mijn_tips,2055495, 18-29, V, 2015-11-19, 41, 23622, 23622
17102951,foutopgetreden.html,2044609, 18-29, M, 2015-11-09, 41, 28378, 5564
11635411,mijn_online_trainingen,2012892, 50-65, M, 2015-11-12, 41, 20312, 11665
17551703,inschrijven,2082601, 50-65, V, 2015-11-17, 41, 28378, 5564
28790981,mijn_berichten,2079144, 50-65, V, 2015-11-04, 41, 1265, 5816
15681505,mijn_berichten,2075919, 30-39, V, 2015-11-10, 41, 20763, 23092
9107447,mijn_online_trainingen,2106297, 50-65, V, 2015-10-27, 41, 11480, 28185
9107447,mijn_online_trainingen,2106297, 50-65, V, 2015-10-27, 41, 11480, 28185
23813490,mijn_bewijs_van_inschrijving,2044328, 18-29, V, 2015-11-12, 41, 28378, 5564
12094777,inschrijven,2064455, 40-49, V, 2015-11-16, 41, 28379, 28946
12758176,wijziging_doorgeven,575026, 30-39, V, 2015-11-12, 41, 20312, 11665
662759,inschrijven,1921890, 40-49, M, 2015-11-12, 41, 9838, 11121
32362733,inschrijven,41975, 50-65, M, 2015-11-10, 41, 28369, 28548
23820246,mijn_cv,2091904, 30-39, M, 2015-11-13, 41, 28379, 28895
11261859,inschrijven,2078389, 30-39, M, 2015-11-12, 41, 28369, 10005
10584994,mijn_berichten,2057844, 40-49, V, 2015-11-02, 41, 1280, 28248
17383596,mijn_online_trainingen,943914, 30-39, M, 2015-11-10, 41, 28379, 28974
9287970,wijziging_doorgeven,961951, 30-39, M, 2015-11-09, 41, 28379, 28852
4544944,inschrijven,1014090, 50-65, M, 2015-11-10, 41, 28379, 28974
9287970,wijziging_doorgeven,961951, 30-39, M, 2015-11-09, 41, 28379, 28974
